ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
56816,Proletina Kalcheva,F,20.0,172.0,48.0,Bulgaria,BUL,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
109621,Frederick George Sherriff,M,39.0,,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",
125951,E. Vercruysse,M,,,,France,FRA,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
76369,Robert Juliusz Mateja,M,31.0,172.0,63.0,Poland,POL,2006 Winter,2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
119226,Jorien ter Mors,F,20.0,182.0,73.0,Netherlands,NED,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",
18043,Andrei Capitanciuc,M,19.0,178.0,62.0,Moldova,MDA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,
120100,Pierre Roger Valdemar Thorsson,M,26.0,189.0,80.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,Silver
118446,Trine Tangeraas,F,25.0,169.0,62.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Bronze
45187,Kalevi Nikolai Hmlinen,M,27.0,172.0,65.0,Finland,FIN,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
54732,Eduardo Jhons Aljoe,M,21.0,178.0,68.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Team",
52456,Torunn Isberg,F,19.0,159.0,56.0,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Balance Beam,
125302,Nelson Edgar Vargas,M,21.0,,,United States,USA,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,
15777,Guillermo Brunetta,M,25.0,193.0,85.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
127153,Anton Alekseyevich Volchenkov,M,27.0,185.0,102.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,
132421,Yan Yinhua,F,20.0,167.0,61.0,China,CHN,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Women's Road Race, Individual",
21925,rn Clausen,M,19.0,184.0,83.0,Iceland,ISL,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,
125262,Mikls Varga,M,24.0,171.0,60.0,Hungary,HUN,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Lightweight,
31702,"Ulrich ""Ulli"" Eicke",M,32.0,186.0,85.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
9451,Georg Beikircher,M,24.0,180.0,83.0,Italy-1,ITA,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Two,
25200,Marcia Fernanda Daniel,F,22.0,172.0,64.0,Dominica,DMA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,
85276,Jolana Nmethov (-Domnyov),F,26.0,168.0,65.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,
91989,Ferenc Pataki,M,34.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,
94576,Vincenzo Picardi,M,28.0,164.0,52.0,Italy,ITA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Flyweight,
131092,Frantiek Wirth,M,33.0,,,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,
64787,Nikolay Yulyevich Kuksenkov,M,27.0,172.0,65.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,
30813,Ren Durbk,M,24.0,,82.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Light-Heavyweight,
130128,Linnea Susanne Wiberg-Gunnarsson,F,32.0,172.0,64.0,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
23755,Mauro Crenna,M,24.0,175.0,78.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
34151,"Thomas Francis ""Tom"" Farrell",M,20.0,172.0,64.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 800 metres,
106942,Gert Jan Schlatmann,M,24.0,178.0,74.0,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Bronze
99583,John Paul Lyndon Regis,M,25.0,181.0,98.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,
22376,Ion Coliban,M,22.0,,,Romania,ROU,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Slalom,
30800,Grard Durand-Poudret,M,20.0,174.0,70.0,France,FRA,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
7085,Lev Pavlovich Baklyshkin,M,26.0,174.0,72.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",
39389,Kaufman Geist,M,25.0,177.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Triple Jump,
124558,Marcie Van Dusen,F,26.0,165.0,55.0,United States,USA,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Women's Lightweight, Freestyle",
56343,Grit Jurack,F,18.0,186.0,80.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,
37425,Thomas Fuchs,M,30.0,176.0,67.0,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",
123873,Paul Louis Jean Valcke,M,38.0,,,Belgium,BEL,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",
38245,Annett Gamm,F,27.0,167.0,54.0,Germany,GER,2004 Summer,2004,Summer,Athina,Diving,Diving Women's Platform,
9206,Karl-Heinz Becker,M,24.0,172.0,58.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics Men's 5,000 metres",
86947,"Daniel Andrew ""Dan"" Norman",M,27.0,175.0,82.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Singles, Slalom",
91695,Terence Michael Parkin,M,20.0,185.0,82.0,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Breaststroke,
22998,Andrea Coppolino,M,28.0,164.0,65.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Floor Exercise,
121026,Elena Tonetta,F,20.0,176.0,65.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,
135047,Nikolay Semyonovich Zimyatov,M,28.0,183.0,68.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
70471,Pierre Lisk,M,24.0,180.0,80.0,Sierra Leone,SLE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 200 metres,
94661,Marian Pieczka,M,24.0,170.0,68.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,
58645,Johan Carl Kempe,M,27.0,,,Sweden-2,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",Silver
46537,Pierre Hastert,M,23.0,,,Luxembourg,LUX,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
125427,Herberts Vasijevs,M,33.0,181.0,80.0,Latvia,LAT,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,
58582,"Joshua ""Josh"" Kelly",M,22.0,178.0,69.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Welterweight,
1477,Neringa Aidietyt,F,29.0,177.0,60.0,Lithuania,LTU,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 20 kilometres Walk,
55517,Kenneth Johnston,M,53.0,189.0,97.0,Zimbabwe,ZIM,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
72122,Carlos Lugo,M,18.0,170.0,60.0,Colombia,COL,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,
8396,Hctor Bas,M,17.0,163.0,63.0,Puerto Rico,PUR,1968 Summer,1968,Summer,Mexico City,Diving,Diving Men's Platform,
29864,Stanisaw Dragan,M,26.0,181.0,81.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Heavyweight,Bronze
67048,Helmut Latz,M,21.0,165.0,51.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,
34021,Ahmed Faras,M,,172.0,67.0,Morocco,MAR,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,
93347,Jos Prez Mier,M,23.0,173.0,70.0,Mexico,MEX,1952 Summer,1952,Summer,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Individual,
95914,Orlando Polmonari,M,28.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,
97310,Artem Andriyovych Pryma,M,26.0,180.0,70.0,Ukraine,UKR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,
69006,Erik Lesser,M,25.0,170.0,70.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,Silver
26656,Joo Paulo de Leiria e Silva,M,35.0,176.0,90.0,Angola,ANG,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Trap,
111938,Yelena Vladimirovna Slesarenko (Sivushenko-),F,26.0,178.0,60.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's High Jump,
117856,Mohammad Taj,M,,,,Afghanistan,AFG,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",
38797,Rafael Luis Gargiulo,M,27.0,181.0,78.0,Argentina,ARG,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Heavyweight,
73986,Teodora Malcheva,F,31.0,161.0,56.0,Bulgaria,BUL,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
81361,Annie Marie Roseline Moniqui,F,22.0,158.0,58.0,Canada,CAN,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Lightweight,
27569,Deng Linlin,F,16.0,144.0,34.0,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Gold
126619,Jos Antonio Villanueva Trinidad,M,25.0,175.0,76.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Team Sprint,
89107,Brandon O'Neill,M,23.0,160.0,56.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Parallel Bars,
66807,Jan Patuel Larsen (-Patuel),M,20.0,195.0,83.0,Denmark,DEN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Butterfly,
49492,Gary Holmes,M,26.0,170.0,74.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Welterweight, Freestyle",
25203,Roger Peter Daniel,M,38.0,190.0,95.0,Trinidad and Tobago,TTO,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Pistol, 10 metres",
127464,Hugo Vonlanthen,M,22.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,
66447,Harold Langen,M,29.0,188.0,90.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,
122914,"Elizabeth Kimberly ""Beth"" Tweddle",F,19.0,159.0,52.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Balance Beam,
69796,"Theodore Sharp ""Ted"" Ligety",M,25.0,180.0,86.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Combined,
40199,Eberhard Gienger,M,24.0,176.0,68.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
122660,Samuela Tupou,M,29.0,185.0,79.0,Fiji,FIJ,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,
103080,"Lancelot Carrington ""Lance"" Royle",M,25.0,,,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,
91695,Terence Michael Parkin,M,24.0,185.0,82.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Breaststroke,
21479,Dorota Elbieta Chylak,F,21.0,165.0,54.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Breaststroke,
28115,Mirco Ametrano Di Tora,M,22.0,188.0,83.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
28690,Sergey Viktorovich Diomidov,M,21.0,172.0,72.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,
89220,"Nkemdilim ""Mary"" Onyali-Omagbemi",F,24.0,168.0,54.0,Nigeria,NGR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 200 metres,
20403,Yuliya Anatolyevna Chepalova,F,25.0,164.0,54.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Silver
117882,Attila Takcs (-Takach),M,27.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Pommelled Horse,
117046,Oscar Gomer Swahn,M,72.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Running Target, Single Shot",
53580,Jakub Janda,M,35.0,179.0,63.0,Czech Republic,CZE,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
44036,Nikolay Nikolayevich Gusakov,M,29.0,170.0,,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Nordic Combined,Nordic Combined Men's Individual,
87175,Jana Novotn,F,23.0,175.0,63.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,
58987,Ghassan Joseph Keyrouz,M,20.0,174.0,72.0,Lebanon,LIB,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Men's Slalom,
40517,Jorge Hugo Giraldo Lpez,M,28.0,163.0,60.0,Colombia,COL,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,
17237,Albert Cadot,M,,,,LaBandera,FRA,1948 Summer,1948,Summer,London,Sailing,Sailing Mixed 6 metres,
84896,Pierre Amont N'Diaye,M,28.0,162.0,51.0,Senegal,SEN,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Bantamweight,
11033,Mara Cristina Betancourt Ramrez,F,32.0,176.0,100.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Discus Throw,
16392,Eryn Bulmer (-Barrett),F,24.0,172.0,59.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Synchronized Springboard,
42563,Nikola Grbi,M,30.0,194.0,91.0,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,
114710,John William Steffensen,M,25.0,180.0,71.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,
102900,Ren Rottenfluc,M,23.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",
20694,Marcelo Chierighini,M,21.0,190.0,86.0,Brazil,BRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
108583,Kseniya Andreyevna Semyonova,F,15.0,138.0,35.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,
58846,"Henry Edward ""Harry"" Kerr",M,29.0,184.0,76.0,Australasia,ANZ,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3,500 metres Walk",Bronze
79789,Aleksandar Milenkovi,M,24.0,193.0,83.0,Yugoslavia,YUG,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
53749,Melik Janoyan,M,23.0,190.0,85.0,Armenia,ARM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Javelin Throw,
84293,Hisaaki Nakamine,M,36.0,170.0,68.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Curling,Curling Men's Curling,
86232,Ari-Pekka Nikkola,M,18.0,173.0,59.0,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold
64020,Janusz Adam Krelok,M,27.0,177.0,72.0,Poland,POL,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 10/10 kilometres Pursuit,
69711,Jan Lidral,M,22.0,,,Czechoslovakia,TCH,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,
110870,Alan Simpson,M,24.0,178.0,64.0,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 1,500 metres",
126813,Alberto Visconti,M,,,,Italy-2,ITA,1924 Winter,1924,Winter,Chamonix,Bobsleigh,Bobsleigh Men's Four/Five,
19050,Sarah Louise Catherwood (-Jackson),F,16.0,177.0,,New Zealand,NZL,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
117950,Shinji Takahira,M,20.0,180.0,62.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 200 metres,
85248,Olga Nemes,F,24.0,163.0,53.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Women's Singles,
127124,Eszter (Zsfia) Voit (-Vlgyi),F,20.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Women's Team All-Around,Bronze
31062,"Adrienne Cornelia ""Janet"" Dykman",F,50.0,167.0,65.0,United States,USA,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Team,
24126,Attila Csipler,M,25.0,166.0,63.0,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",
630,Anna Accensi Abella,F,26.0,,,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,
126366,Jorge R. Vidal,M,,,,Argentina,ARG,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,
18830,Norman Casmir,M,21.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",
66963,Inna Aleksandrovna Lasovskaya,F,26.0,178.0,68.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Triple Jump,Silver
132610,Rangsit Yanothai,M,47.0,175.0,80.0,Thailand,THA,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Running Target, 50 metres",
7615,Gottfried Br,M,36.0,186.0,83.0,Austria,AUT,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Men's Doubles,
77750,Betty Lindsay McKinnon,F,23.0,,,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 100 metres,
69843,Yelena Aleksandrovna Likhovtseva,F,25.0,174.0,60.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,
93483,Gnter Perleberg,M,29.0,192.0,90.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
26693,Martine de Souza,F,22.0,,,Mauritius,MRI,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Women's Singles,
13321,Michael Robert Booker,M,18.0,,,Great Britain,GBR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,
131911,"Jonathan Francis ""Jon"" Wyatt",M,23.0,195.0,83.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,
117296,Odd Syversen,M,22.0,180.0,75.0,Norway,NOR,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,
25486,Zurabi Datunashvili,M,21.0,183.0,75.0,Georgia,GEO,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",
92717,Eugeniusz Pdzisz,M,34.0,175.0,71.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",
10437,"Christiaan David ""Chris"" Berger",M,21.0,183.0,77.0,Netherlands,NED,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,
39171,Nina Vasilyevna Gavrylyuk,F,28.0,167.0,55.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
65782,Gedeon Resz Tenes Ladnyi (Lindner-),M,34.0,,,Hungary,HUN,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 5,000 metres",
86475,Itzhak Nir,M,31.0,196.0,85.0,Israel,ISR,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
77157,Pawe Maek,M,35.0,176.0,76.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Free Pistol, 50 metres",
53017,Hiroyuki Izumi,M,18.0,170.0,70.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",
76605,Hiroshi Matsunobu,M,20.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Team All-Around,
41284,Daniel Gmez Bilbao,M,28.0,187.0,82.0,Mexico,MEX,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,
129031,"William ""Bill"" Waugh",M,27.0,185.0,84.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,
43939,Jana Gnther,F,17.0,163.0,50.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,
5994,Berit Kristine Aunli-Kvello,F,23.0,170.0,56.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,
43205,Arlette Grosso (-Schnuriger),F,22.0,,,France,FRA,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Slalom,
24605,Rubn Gustavo D'Andrilli,M,21.0,190.0,86.0,Argentina,ARG,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Pairs,
2795,Ahmed Issam Allam,M,28.0,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,
93154,Jervis Jocelyn Percy,M,23.0,,,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,
132506,Yang Hyeong-Mo,M,29.0,174.0,85.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",
17219,Rafael Antonio Cadalso Fernndez,M,33.0,,,Cuba,CUB,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
40597,Martin Mauricio Gison,M,38.0,173.0,61.0,Philippines,PHI,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
3731,Henry Anders Peter Brask Andersen,M,23.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",
27442,Albert Mikhaylovich Demchenko,M,42.0,185.0,95.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Luge,Luge Men's Singles,Silver
71462,Sandro Luis Lpez Olmos,M,24.0,190.0,120.0,Argentina,ARG,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Middleweight,
34112,Thomas Farnik,M,37.0,183.0,78.0,Austria,AUT,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
128784,"Heike Warnicke (Schalling-, -Sinaki)",F,25.0,173.0,63.0,Germany,GER,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
39758,Arturo Griz Moreno,M,24.0,183.0,73.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Men's 100 kilometres Team Time Trial,
109497,Lewis Pendleton Sheldon,M,25.0,,,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing High Jump,Bronze
109460,"Gordon M. ""Gordy"" Sheer",M,20.0,178.0,66.0,United States-2,USA,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,
56398,Peter Jurko,M,20.0,,,Czechoslovakia,TCH,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Slalom,
105272,Ingrid Clara Charlotta Sandahl (-Sundell),F,27.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Individual All-Around,
