ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
91861,Mirela Ana Paca,F,17.0,,,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,
77710,Robert Tait McKenzie,M,65.0,,,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",
2579,"Niconnor ""Nico"" Alexander",M,27.0,170.0,69.0,Trinidad and Tobago,TTO,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,
120548,Yury Yevlampiyevich Titov,M,20.0,170.0,70.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horizontal Bar,Silver
83971,Simon Robert Naali,M,26.0,168.0,57.0,Tanzania,TAN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,
68101,Lee Sang-Hun,M,,,,South Korea,KOR,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,
92279,Biljana Pavievi,F,28.0,169.0,63.0,Montenegro,MNE,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,
125101,Georges Abel Vandevoorde,M,58.0,,,Belgium,BEL,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",
25744,Angelo Davoli,M,27.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's 1,500 metres",
16181,Juan Luis Bueno Despaigne,M,22.0,198.0,96.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,
132608,Kyoko Yano,F,24.0,165.0,60.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,
25287,Ian Andrew Danney,M,28.0,177.0,96.0,Canada-2,CAN,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,
67495,Jean-Louis le Clerc,M,28.0,187.0,82.0,Belgium,BEL,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,
102964,Ronda Jean Rousey (-Browne),F,21.0,170.0,70.0,United States,USA,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Middleweight,Bronze
68107,Lee Sang-Su,M,25.0,180.0,69.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,
87319,Teppo Kalevi Numminen,M,37.0,186.0,87.5,Finland,FIN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
54638,Francisco (France-)  Jerman,M,39.0,,,Argentina,ARG,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
75999,Sayuri Maruyama,F,20.0,162.0,56.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",
81702,Carl Franz Moos,M,49.0,,,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",
78213,Dominik Meichtry,M,23.0,183.0,74.0,Switzerland,SUI,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 400 metres Freestyle,
19793,Ren Changeat,M,21.0,,,France,FRA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,
34300,Georges-mile Fauvelle,M,37.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",
51094,Susan Jane Hunter (-Lewis),F,16.0,162.0,58.0,New Zealand,NZL,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Backstroke,
6859,"Dermival ""Baiano"" Almeida Lima",M,22.0,175.0,73.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,
10213,Laurence Bensimon,F,21.0,175.0,55.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,
57732,George Karrys,M,30.0,180.0,82.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Curling,Curling Men's Curling,Silver
70794,Marie Susanne Ljungskog,F,28.0,171.0,54.0,Sweden,SWE,2004 Summer,2004,Summer,Athina,Cycling,Cycling Women's Individual Time Trial,
96688,Enrico Pozzo,M,31.0,169.0,70.0,Italy,ITA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
88758,Keith Anthony Oliver,M,24.0,172.0,68.0,Great Britain,GBR,1972 Winter,1972,Winter,Sapporo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,
29498,Dudley S. Dorival,M,25.0,185.0,77.0,Haiti,HAI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,
64053,Sebastian Krimmer,M,22.0,174.0,67.0,Germany,GER,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,
128984,"Lillian Debra ""Pokey"" Watson (-Richardson)",F,18.0,175.0,66.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Backstroke,Gold
52556,Gulzira Iskakova,F,19.0,169.0,60.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,
73303,Rikutoshi Maeda,M,33.0,164.0,57.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
87395,Guvanch Nurmuhammedov,M,31.0,165.0,70.0,Turkmenistan,TKM,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Half-Lightweight,
125210,Aleksandar Varbanov,M,24.0,163.0,78.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Middleweight,Bronze
31064,Maksim Sergeyevich Dyldin,M,21.0,175.0,68.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,
83237,Mun Pil-Hui,F,25.0,168.0,62.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Bronze
35578,Hugh Fisher,M,32.0,183.0,83.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
131577,Lawrence John Woolley,M,25.0,190.0,80.0,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed Skeet,
9945,Tarek Aziz Benaissa,M,21.0,170.0,66.0,Algeria,ALG,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
53465,Mahlagha Jambozorg,F,20.0,169.0,80.0,Iran,IRI,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Air Rifle, 10 metres",
109624,Daniel John Sherry,M,18.0,180.0,76.0,Canada,CAN,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
70397,Jzef Lipie,M,27.0,169.0,60.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",
129260,Axel Henry Wegner,M,33.0,179.0,90.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Skeet,
116509,Sun Yih-Shong,M,25.0,173.0,78.0,Chinese Taipei,TPE,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Half-Middleweight,
127820,Barclay John Wade,M,20.0,180.0,83.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Double Sculls,
130795,Blaine Carew Wilson,M,21.0,163.0,62.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,
82258,John Morris,M,31.0,188.0,84.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Curling,Curling Men's Curling,Gold
63869,Amnon Krauz,M,16.0,189.0,75.0,Israel,ISR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,
133934,Luigi Zanetti,M,26.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horse Vault,
40661,Alv Gjestvang,M,26.0,,,Norway,NOR,1964 Winter,1964,Winter,Innsbruck,Speed Skating,Speed Skating Men's 500 metres,Silver
92465,Krystyna Stanisawa Paka (-Guzik),F,22.0,165.0,59.0,Poland,POL,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,
92871,Antti Jussi Pelli,M,21.0,181.0,68.5,Finland,FIN,1976 Summer,1976,Summer,Montreal,Modern Pentathlon,Modern Pentathlon Men's Team,
122831,Michael Colin Turtur,M,26.0,178.0,78.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
117347,Miln Gbor Szab,M,23.0,183.0,76.0,Hungary,HUN,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Sprint,
122094,Ladislav Trpko,M,33.0,,,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,
69450,Li Mingcai,M,24.0,168.0,55.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 20 kilometres Walk,
19121,Fernando Jos Pereira Marqus Cavaleiro,M,35.0,,,Portugal,POR,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",
71790,David Lowe,M,24.0,178.0,75.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
66387,Czesaw Lang,M,25.0,173.0,70.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Road Race, Individual",Silver
126191,Ludwig Vesely,M,24.0,,,Austria,AUT,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,
30361,Roger Franois Ducret,M,36.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Individual",Gold
35335,Grzegorz Filipowski,M,25.0,172.0,57.0,Poland,POL,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Men's Singles,
60971,Ryoko Kizaki,F,27.0,157.0,43.0,Japan,JPN,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Marathon,
54205,Ana Jelavi (Rado-),F,31.0,172.0,63.0,Croatia,CRO,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,
101281,"Lawrence Frederick ""Bob"" Roberts",M,20.0,,,South Africa,RSA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's High Jump,
110566,Edvaldo Valrio da Silva Filho,M,22.0,194.0,78.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
23300,Lus Miguel Faztudo e Costa,M,30.0,190.0,87.0,Angola,ANG,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,
52192,Ral Inostroza Donoso,M,30.0,,,Chile,CHI,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Marathon,
30343,Arnaud Duchesne,M,22.0,191.0,93.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,
63048,Sergey Mikhaylovich Kosmynin,M,28.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Lightweight,
45652,Toni Leander Hannula,M,22.0,185.0,95.0,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",
80758,Sergio Mocellini,M,31.0,184.0,84.0,Italy-2,ITA,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Two,
58244,Karri Kalervo Kyhk,M,22.0,190.0,80.0,Finland,FIN,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
28783,Erica Dittmer Kane,F,20.0,180.0,68.0,Mexico,MEX,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Individual Medley,
127183,Aleksandr Aleksandrovich Volkov,M,31.0,210.0,90.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,
92652,Maya Pedersen (Bieri-),F,29.0,163.0,54.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Skeleton,Skeleton Women's Skeleton,
42937,Adhemar Grij Filho,M,32.0,174.0,,Brazil,BRA,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,
107076,Bettina Schmidt (-Neumann),F,23.0,176.0,85.0,East Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Women's Singles,Silver
103800,Sarah Michelle Ryan,F,23.0,173.0,65.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,
92220,"Marcel ""Max"" Paulus",M,28.0,185.0,95.0,Luxembourg,LUX,1948 Summer,1948,Summer,London,Football,Football Men's Football,
133848,Sultan Khamis Zaman,M,23.0,180.0,70.0,Qatar,QAT,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 5,000 metres",
16563,Urs Brgler,M,24.0,192.0,100.0,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",
59528,Aleksandr Vladimirovich Kibalko,M,32.0,183.0,85.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 1,500 metres",
101015,Martin Rika,M,25.0,180.0,73.0,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Road Race, Individual",
85461,Hans-Jrgen Neumaier-Bauer,M,28.0,175.0,70.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Pistol, 10 metres",
89460,"Frederick Charles ""Fred"" Orlofsky",M,23.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,
119028,Cihat Tein,M,20.0,,,Turkey,TUR,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",
115509,David Storl,M,21.0,198.0,117.0,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Shot Put,Silver
78609,Manuel Mndez,M,34.0,,,Puerto Rico,PUR,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's One Person Dinghy,
36683,"William ""Willie"" Francis",M,21.0,188.0,,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,
30448,Simon Dufour,M,21.0,181.0,77.0,France,FRA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Backstroke,
8614,"Francisco J. ""Frank"" Battaglia",M,17.0,175.0,,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Lightweight,
54222,"Ivan ""Ivica"" Jeli",M,34.0,,,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,
105939,Vadim Leonidovich Sashurin,M,31.0,182.0,76.0,Belarus,BLR,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 10 kilometres Sprint,
24996,Manuela Dalla Valle,F,25.0,161.0,53.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Breaststroke,
96373,Udo Poser,M,25.0,186.0,87.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Freestyle,
125136,Louise Vanhille,F,17.0,167.0,55.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,
38116,Manuel A. Gallardo,M,23.0,,,Argentina,ARG,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Middleweight,
31652,Anneliese Ehrhardt (Jahns-),F,22.0,166.0,58.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 100 metres Hurdles,Gold
407,Ral Daniel Abella,M,26.0,,,Argentina,ARG,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 20 kilometres,
422,"Julianne ""Anne"" Abernathy",F,38.0,165.0,75.0,United States Virgin Islands,ISV,1992 Winter,1992,Winter,Albertville,Luge,Luge Women's Singles,
74420,Edoardo Mangiarotti,M,37.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Individual",
8887,Bayer,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,
20751,Vasil Chilingirov,M,21.0,183.0,80.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
99641,Christian Reich,M,34.0,178.0,93.0,Switzerland-1,SUI,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Two,Silver
18410,Maurizio Carnino,M,22.0,184.0,83.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,
3034,Jos Mara Alonso de Areyzaga,M,34.0,,,Spain-2,ESP,1924 Summer,1924,Summer,Paris,Tennis,Tennis Men's Doubles,
59966,Kim Hye-Ok,F,19.0,,,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Diving,Diving Women's Springboard,
122530,Olaf Karl Tufte,M,36.0,193.0,94.0,Norway,NOR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Single Sculls,
58450,Duncan Keith,M,26.0,185.0,88.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
51345,Olha Mykolavna Huzenko (-Bezik),F,20.0,180.0,86.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Silver
106796,Scott Scheuermann,M,18.0,174.0,65.0,Canada,CAN,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,
91697,Amber Parkinson,F,31.0,180.0,75.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's epee, Individual",
62337,Andrs Komm,M,22.0,187.0,112.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Two Person Keelboat,
104379,Nurfitriyana Saiman-Lantang,F,30.0,159.0,51.0,Indonesia,INA,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,
43026,Aleksey Gennadyevich Grishin,M,26.0,170.0,70.0,Belarus,BLR,2006 Winter,2006,Winter,Torino,Freestyle Skiing,Freestyle Skiing Men's Aerials,
127921,"Wilhelm ""Willi"" Wagner",M,30.0,178.0,65.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",
105336,Ronald Harcourt Sanderson,M,31.0,,85.0,Leander Club-1,GBR,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
16062,Ralf Bchner,M,24.0,163.0,56.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,
114700,Benjamin Steffen,M,34.0,189.0,78.0,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",
11714,Warren Allen Birmingham,M,29.0,171.0,68.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
129505,Gabriele Weller,F,16.0,150.0,38.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,
80867,Sosthene Taroum Moguenara,F,26.0,180.0,65.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,
89241,Oon Jin Gee,M,21.0,180.0,73.0,Singapore,SGP,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 50 metres Freestyle,
6160,Mohd Azizulhasni Awang,M,20.0,166.0,69.0,Malaysia,MAS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Sprint,
99955,Bo Mikael Renberg,M,25.0,188.0,99.0,Sweden,SWE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,
124114,Albert Ivanovych Valtin,M,22.0,201.0,98.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Silver
88066,Marlies Oelsner-Ghr,F,22.0,165.0,55.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres,Silver
64810,Magdolna Kulcsr (-Rzsa),F,24.0,171.0,58.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 800 metres,
80895,Ayele Mohamed,M,30.0,173.0,54.0,Ethiopia,ETH,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Bantamweight,
75943,Alexander Stefan Martonffy,M,45.0,169.0,73.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Individual",
41163,Grigoria Golia,F,30.0,184.0,75.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,
39411,Imre Gelencsr,M,19.0,170.0,68.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Half-Lightweight,
72281,Thomas Arne Lundblad,M,25.0,178.0,70.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Individual",
3526,Alberta Boatema Ampomah,F,17.0,,80.0,Ghana,GHA,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Super-Heavyweight,
126747,Ccile Vinke,F,18.0,172.0,58.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,
107049,Peter Schmid,M,25.0,,,Switzerland,SUI,1924 Winter,1924,Winter,Chamonix,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
10962,Anas Bescond,F,26.0,170.0,67.0,France,FRA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,
97656,Alexandra Putra,F,17.0,181.0,65.0,France,FRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Backstroke,
132422,Yan Zi,F,19.0,171.0,55.0,China-2,CHN,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Doubles,
58384,"Trienko Bertus ""Trinko"" Keen",M,28.0,190.0,81.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Doubles,
93456,Emmanouil Peristerakis,M,,,,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres, Team",
87430,Andrea Nuyt,F,27.0,172.0,65.0,Netherlands,NED,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,Speed Skating Women's 500 metres,
29075,"James F. ""Jim"" Doehring",M,26.0,183.0,120.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,
22276,Norman Cudworth Cohn-Armitage,M,29.0,185.0,81.0,United States,USA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Individual",
127655,Damjan Vti,M,20.0,171.0,58.0,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Nordic Combined,Nordic Combined Men's Individual,
120777,Filigonia Tol,F,25.0,179.0,74.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,
102076,Jos Rojas Herrera,M,24.0,191.0,,Mexico,MEX,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,
100554,Philip Wigham Richardson,M,43.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Silver
122088,Lia Trovati,F,22.0,,,Italy,ITA,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,
88456,Aleksandr Okhramenko,M,25.0,,64.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Featherweight,
33136,Jaime Escud Torrente,M,26.0,169.0,65.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,
59609,Kerstin Kielga,F,26.0,179.0,62.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 800 metres Freestyle,
74807,Romain Marchessou,M,22.0,175.0,77.0,Monaco,MON,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Middleweight,
17308,Gaston Cailleux,M,,,,Sarcelle-3,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 0-0.5 Ton,
93425,Breda Pergar,F,27.0,164.0,56.0,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Women's 1,500 metres",
91164,Sayed Mahdi Panzvan Langroudi,M,19.0,165.0,65.0,Iran,IRI,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Featherweight,
12277,Rogier Blink,M,30.0,199.0,93.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,
53671,Duan Janiijevi,M,21.0,188.0,70.0,Yugoslavia,YUG,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 10,000 metres",
115775,Daniel Strigel,M,29.0,196.0,97.0,Germany,GER,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's epee, Individual",
68355,Keijo Kalervo Lehdikk,M,27.0,,,Finland,FIN,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,Speed Skating Men's 500 metres,
111761,Vclav Skoumal,M,24.0,161.0,60.0,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Pommelled Horse,
129268,Ulrich Wehling,M,27.0,183.0,79.0,East Germany,GDR,1980 Winter,1980,Winter,Lake Placid,Nordic Combined,Nordic Combined Men's Individual,Gold
103114,Henryk Rozmiarek,M,31.0,180.0,77.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,
